fecha_referencia,anio,bimestre,consumo_total_mixto,consumo_prom_dom,consumo_total_dom,consumo_prom_mixto,consumo_total,consumo_prom,consumo_prom_no_dom,consumo_total_no_dom,indice_des,colonia,alcaldia,latitud,longitud
2019-06-30,2019,3,501.14,34.376025641,2681.33,100.228,3195.49,37.594,6.51,13.02,POPULAR,SAN BARTOLO CAHUALTONGO (PBLO),AZCAPOTZALCO,19.4821823506,-99.2023141894
2019-06-30,2019,3,890.07,22.4708038147,16493.57,63.5764285714,17844.38,23.5103820817,41.8854545455,460.74,POPULAR,SAN PEDRO XALPA (PBLO),AZCAPOTZALCO,19.4838995366,-99.2062358325
2019-06-30,2019,3,13.8,15.7915384615,615.87,13.8,724.94,16.4759090909,23.8175,95.27,BAJO,SAN BARTOLO CAHUALTONGO (PBLO),AZCAPOTZALCO,19.4802368192,-99.1991151178
2019-06-30,2019,3,184.83,49.7763636364,547.54,61.61,1006.21,52.9584210526,54.768,273.84,BAJO,SAN  MIGUEL AMANTLA (PBLO),AZCAPOTZALCO,19.4748594887,-99.2013276089
2019-06-30,2019,3,624.02,33.8658064516,1049.84,62.402,1933.83,41.1453191489,43.3283333333,259.97,BAJO,SAN  MIGUEL AMANTLA (PBLO),AZCAPOTZALCO,19.4736417625,-99.2043655856
2019-06-30,2019,3,1005.11,39.175862069,2272.2,52.9005263158,4679.83,52.5823595506,116.876666667,1402.52,POPULAR,SAN  MIGUEL AMANTLA (PBLO),AZCAPOTZALCO,19.4738793876,-99.2029509839
2019-06-30,2019,3,0,0,0,0,6386.99,304.142380952,304.142380952,6386.99,BAJO,SANTA LUCIA (BARR),AZCAPOTZALCO,19.478449698,-99.1976474777
2019-06-30,2019,3,41.48,0,0,41.48,702.6,87.825,94.4457142857,661.12,POPULAR,SANTA LUCIA (BARR),AZCAPOTZALCO,19.4778317751,-99.1955502244
2019-06-30,2019,3,0,0,0,0,19.05,19.05,19.05,19.05,BAJO,SANTA LUCIA (BARR),AZCAPOTZALCO,19.4780560098,-99.1927308047
2019-06-30,2019,3,346.8,24.5695,491.39,49.5428571429,875.84,30.2013793103,18.825,37.65,POPULAR,SANTA APOLONIA (BARR),AZCAPOTZALCO,19.4772037249,-99.1909873634
2019-06-30,2019,3,256.24,31.324,3445.64,51.248,3787.84,31.5653333333,17.192,85.96,POPULAR,SANTA APOLONIA (BARR),AZCAPOTZALCO,19.4764797561,-99.1917941747
2019-06-30,2019,3,0,47.7333333333,1145.6,0,6855.11,185.273243243,439.193076923,5709.51,POPULAR,PLENITUD,AZCAPOTZALCO,19.4721911755,-99.1920176482
2019-06-30,2019,3,69.54,46.6641666667,559.97,34.77,630.27,42.018,0.76,0.76,BAJO,PLENITUD,AZCAPOTZALCO,19.4719338438,-99.1942248554
2019-06-30,2019,3,438.42,32.725,458.15,62.6314285714,1187.95,40.9637931034,36.4225,291.38,BAJO,SANTA LUCIA (BARR),AZCAPOTZALCO,19.4748310994,-99.2001576158
2019-06-30,2019,3,114.57,40.4916666667,971.8,38.19,1108.33,39.5832142857,21.96,21.96,BAJO,SANTA LUCIA (BARR),AZCAPOTZALCO,19.4748763713,-99.1996262602
2019-06-30,2019,3,0,57.313,573.13,0,679.96,56.6633333333,53.415,106.83,BAJO,PLENITUD,AZCAPOTZALCO,19.4736591143,-99.1995756521
2019-06-30,2019,3,144.84,24.7358426966,2201.49,48.28,2355.48,25.3277419355,9.15,9.15,BAJO,PLENITUD,AZCAPOTZALCO,19.4736911753,-99.1980303386
2019-06-30,2019,3,116.95,21.6322727273,475.91,38.9833333333,592.86,22.8023076923,0,0,POPULAR,PLENITUD,AZCAPOTZALCO,19.4746212798,-99.1976509551
2019-06-30,2019,3,273.22,33.7552173913,776.37,91.0733333333,1119.13,39.9689285714,34.77,69.54,BAJO,PLENITUD,AZCAPOTZALCO,19.4733895681,-99.1961188862
2019-06-30,2019,3,43.34,80.52,80.52,21.67,334.31,83.5775,210.45,210.45,BAJO,PLENITUD,AZCAPOTZALCO,19.4742594653,-99.1959443249
2019-06-30,2019,3,0,56.8007692308,738.41,0,748.9,44.0529411765,2.6225,10.49,BAJO,PLENITUD,AZCAPOTZALCO,19.4720739164,-99.194725944
2019-06-30,2019,3,659.51,54.7303125,1751.37,59.9554545455,2410.88,53.5751111111,0,0,BAJO,PROVIDENCIA,AZCAPOTZALCO,19.4918801145,-99.2097004847
2019-06-30,2019,3,608.24,49.3443333333,1480.33,67.5822222222,2560.1,60.9547619048,157.176666667,471.53,BAJO,PROVIDENCIA,AZCAPOTZALCO,19.4913359731,-99.2130211301
2019-06-30,2019,3,848.81,52.3025,418.42,70.7341666667,1269.93,60.4728571429,2.7,2.7,BAJO,PROVIDENCIA,AZCAPOTZALCO,19.4916471158,-99.2114733538
2019-06-30,2019,3,729.91,39.5214545455,2173.68,56.1469230769,2958.25,40.5239726027,10.932,54.66,BAJO,PROVIDENCIA,AZCAPOTZALCO,19.4911337128,-99.2096922663
2019-06-30,2019,3,754.24,93.64,1030.04,107.748571429,1799.96,94.7347368421,15.68,15.68,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.4829896124,-99.2181818772
2019-06-30,2019,3,434.32,57.5053846154,747.57,108.58,1207.51,67.0838888889,25.62,25.62,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.482791166,-99.2174205913
2019-06-30,2019,3,959.81,47.6166666667,428.55,87.2554545455,1391.42,63.2463636364,1.53,3.06,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.4836351304,-99.2164578254
2019-06-30,2019,3,408.85,47.545,570.54,68.1416666667,979.39,48.9695,0,0,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.4819299863,-99.2141597085
2019-06-30,2019,3,230.99,55.1045454545,606.15,46.198,839.95,46.6638888889,1.405,2.81,BAJO,PASTEROS,AZCAPOTZALCO,19.4928778716,-99.1940107262
2019-06-30,2019,3,237.26,30.1580392157,1538.06,47.452,2132.17,36.1384745763,118.95,356.85,BAJO,PASTEROS,AZCAPOTZALCO,19.4959004389,-99.1972650289
2019-06-30,2019,3,616.56,24.0496842105,2284.72,77.07,2972.65,28.0438679245,23.79,71.37,BAJO,PASTEROS,AZCAPOTZALCO,19.4945496931,-99.1966747526
2019-06-30,2019,3,535.56,30.69,306.9,44.63,842.46,36.6286956522,0,0,BAJO,PASTEROS,AZCAPOTZALCO,19.4960398494,-99.1938569913
2019-06-30,2019,3,255.66,54.153125,866.45,63.915,1136.19,49.3995652174,4.69333333333,14.08,BAJO,PASTEROS,AZCAPOTZALCO,19.4927087377,-99.195094533
2019-06-30,2019,3,152.03,90.64875,725.19,25.3383333333,887.8,55.4875,5.29,10.58,BAJO,PASTEROS,AZCAPOTZALCO,19.4924242944,-99.194184416
2019-06-30,2019,3,698.33,41.425625,662.81,87.29125,1362.46,52.4023076923,0.66,1.32,BAJO,PASTEROS,AZCAPOTZALCO,19.4935792022,-99.1937562619
2019-06-30,2019,3,152.72,36.9516666667,665.13,30.544,904.17,33.4877777778,21.58,86.32,BAJO,PASTEROS,AZCAPOTZALCO,19.494602222,-99.1933764395
2019-06-30,2019,3,0,0,0,0,98.82,32.94,32.94,98.82,MEDIO,PASTEROS,AZCAPOTZALCO,19.494602222,-99.1933764395
2019-06-30,2019,3,0,0,0,0,98.82,32.94,32.94,98.82,MEDIO,PASTEROS,AZCAPOTZALCO,19.494602222,-99.1933764395
2019-06-30,2019,3,503.28,20.7707894737,1578.58,55.92,2209,25.1022727273,42.38,127.14,BAJO,TIERRA NUEVA,AZCAPOTZALCO,19.5005684962,-99.2016107518
2019-06-30,2019,3,165.18,68.2435714286,955.41,82.59,1124.86,66.1682352941,4.27,4.27,BAJO,TIERRA NUEVA,AZCAPOTZALCO,19.5003574472,-99.2008558394
2019-06-30,2019,3,157.71,47.1864705882,802.17,78.855,999.54,49.977,39.66,39.66,BAJO,TIERRA NUEVA,AZCAPOTZALCO,19.4991061894,-99.1998414648
2019-06-30,2019,3,32.94,46.97875,375.83,32.94,409.99,40.999,1.22,1.22,BAJO,TIERRA NUEVA,AZCAPOTZALCO,19.4972176766,-99.1992012765
2019-06-30,2019,3,0,17.8916883117,2755.32,0,2892.03,18.1888679245,27.342,136.71,BAJO,SANTA INES,AZCAPOTZALCO,19.4923797334,-99.190369588
2019-06-30,2019,3,142.75,24.8264705882,844.1,71.375,999.05,26.2907894737,6.1,12.2,MEDIO,SAN ANTONIO (FRACC),AZCAPOTZALCO,19.4808107353,-99.2087681126
2019-06-30,2019,3,95.18,29.2585294118,994.79,31.7266666667,1089.97,27.9479487179,0,0,MEDIO,SAN ANTONIO (FRACC),AZCAPOTZALCO,19.480549763,-99.2078238936
2019-06-30,2019,3,36.36,20.2467857143,566.91,36.36,611.32,18.5248484848,2.0125,8.05,MEDIO,SAN ANTONIO (FRACC),AZCAPOTZALCO,19.479990586,-99.2064807175
2019-06-30,2019,3,137.42,19.04,133.28,68.71,277.9,25.2636363636,3.6,7.2,BAJO,TIERRA NUEVA,AZCAPOTZALCO,19.497003565,-99.1994573963
2019-06-30,2019,3,258.52,32.1922222222,579.46,64.63,838.22,36.4443478261,0.24,0.24,MEDIO,SAN ANTONIO (FRACC),AZCAPOTZALCO,19.4789538212,-99.201639372
2019-06-30,2019,3,292.98,21.5822091657,18366.46,58.596,18692.99,21.7867016317,16.775,33.55,BAJO,SAN MARTIN XOCHINAHUAC (PBLO),AZCAPOTZALCO,19.4966164619,-99.1930681289
2019-06-30,2019,3,260.63,14.895,29.79,37.2328571429,323.01,21.534,5.43166666667,32.59,BAJO,TIERRA NUEVA,AZCAPOTZALCO,19.4996654047,-99.202209729
2019-06-30,2019,3,0,0,0,0,1428.01,714.005,714.005,1428.01,ALTO,SANTA LUCIA (BARR),AZCAPOTZALCO,19.4762621557,-99.1963038637
2019-06-30,2019,3,11,42.7733333333,128.32,11,139.32,23.22,0,0,BAJO,PROVIDENCIA,AZCAPOTZALCO,19.4934301508,-99.2148884262
2019-06-30,2019,3,254.99,33.1641176471,2818.95,50.998,3111.76,33.4597849462,12.6066666667,37.82,BAJO,SAN JUAN TLIHUACA (PBLO),AZCAPOTZALCO,19.4885632293,-99.2031811727
2019-06-30,2019,3,191.51,39.5763333333,1187.29,95.755,1458.8,42.9058823529,40,80,BAJO,PROVIDENCIA,AZCAPOTZALCO,19.4938030532,-99.2140930535
2019-06-30,2019,3,0,49.86,99.72,0,202.93,40.586,34.4033333333,103.21,BAJO,SANTA INES,AZCAPOTZALCO,19.4924103228,-99.189524891
2019-06-30,2019,3,161.6,22.7207692308,590.74,32.32,771.25,22.0357142857,4.7275,18.91,BAJO,TIERRA NUEVA,AZCAPOTZALCO,19.5002329706,-99.2004003929
2019-06-30,2019,3,226.89,73.5529166667,1765.27,56.7225,2020.84,69.684137931,28.68,28.68,POPULAR,SANTA INES,AZCAPOTZALCO,19.4940234604,-99.1919657232
2019-06-30,2019,3,0,26.3838888889,474.91,0,491.99,25.8942105263,17.08,17.08,BAJO,EX-HACIENDA EL ROSARIO,AZCAPOTZALCO,19.4975265487,-99.21195176
2019-06-30,2019,3,28.06,30.249047619,635.23,28.06,674.49,28.10375,5.6,11.2,BAJO,EX-HACIENDA EL ROSARIO,AZCAPOTZALCO,19.4965665077,-99.2093961136
2019-06-30,2019,3,69.86,29.7786666667,446.68,34.93,522.03,29.0016666667,5.49,5.49,BAJO,EX-HACIENDA EL ROSARIO,AZCAPOTZALCO,19.4963242575,-99.2080367382
2019-06-30,2019,3,45.76,26.4966666667,476.94,45.76,522.7,26.135,0,0,MEDIO,EX-HACIENDA EL ROSARIO,AZCAPOTZALCO,19.4956006378,-99.2097079295
2019-06-30,2019,3,103,36.0925,433.11,34.3333333333,582.49,32.3605555556,15.46,46.38,BAJO,EX-HACIENDA EL ROSARIO,AZCAPOTZALCO,19.4958193012,-99.210833036
2019-06-30,2019,3,216.75,21.8657777778,983.96,72.25,1220.84,24.9151020408,20.13,20.13,MEDIO,PRADOS DEL ROSARIO,AZCAPOTZALCO,19.5040277739,-99.208727375
2019-06-30,2019,3,71.37,38.38,230.28,35.685,812.66,62.5123076923,102.202,511.01,BAJO,PRADOS DEL ROSARIO,AZCAPOTZALCO,19.5025781461,-99.2076315381
2019-06-30,2019,3,397.15,55.6521428571,779.13,49.64375,1209.6,50.4,16.66,33.32,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.4821111767,-99.2184592987
2019-06-30,2019,3,232.46,64.0946666667,961.42,58.115,1213.24,60.662,19.36,19.36,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.4808166742,-99.2172976044
2019-06-30,2019,3,112.7,41.115,82.23,28.175,208.81,23.2011111111,4.62666666667,13.88,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.480339316,-99.2192385683
2019-06-30,2019,3,531.74,26.743,267.43,106.348,810.76,50.6725,11.59,11.59,POPULAR,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.4793698444,-99.2155973215
2019-06-30,2019,3,215.26,45.241,452.41,26.9075,686.78,34.339,9.555,19.11,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.4790181216,-99.2142809819
2019-06-30,2019,3,637.01,59.4686666667,892.03,70.7788888889,1533.42,61.3368,4.38,4.38,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.4783091705,-99.2152054291
2019-06-30,2019,3,226.49,43.87,526.44,37.7483333333,878.29,43.9145,62.68,125.36,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.4784833509,-99.2158612036
2019-06-30,2019,3,133.92,40.6933333333,366.24,33.48,505.65,36.1178571429,5.49,5.49,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.479320043,-99.2190191235
2019-06-30,2019,3,150.04,73.7735294118,1254.15,75.02,1408.46,67.0695238095,2.135,4.27,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.4781219102,-99.2181044047
2019-06-30,2019,3,251.99,43.7892857143,613.05,31.49875,865.04,37.6104347826,0,0,BAJO,SAN PEDRO XALPA (AMPL) I,AZCAPOTZALCO,19.4775965576,-99.2161241704
2019-06-30,2019,3,593.8,53.2410526316,1011.58,59.38,1651.5,51.609375,15.3733333333,46.12,BAJO,SAN PEDRO XALPA (AMPL) II,AZCAPOTZALCO,19.4769653161,-99.2184301619
2019-06-30,2019,3,304.62,42.9873684211,816.76,30.462,1244.58,36.6052941176,24.64,123.2,BAJO,SAN PEDRO XALPA (AMPL) II,AZCAPOTZALCO,19.4774449395,-99.2201523761
2019-06-30,2019,3,103.12,48.8621428571,684.07,25.78,787.19,41.4310526316,0,0,BAJO,SAN PEDRO XALPA (AMPL) II,AZCAPOTZALCO,19.4761369997,-99.2199594491
2019-06-30,2019,3,409.66,50.9438461538,662.27,102.415,1079.45,59.9694444444,7.52,7.52,BAJO,SAN PEDRO XALPA (AMPL) II,AZCAPOTZALCO,19.4758278937,-99.2187724299
2019-06-30,2019,3,587.26,79.6922222222,717.23,73.4075,1314.85,69.2026315789,5.18,10.36,BAJO,SAN PEDRO XALPA (AMPL) II,AZCAPOTZALCO,19.4737394642,-99.2144103535
2019-06-30,2019,3,356.42,24.9060606061,821.9,44.5525,1224.14,27.2031111111,11.455,45.82,POPULAR,SAN PEDRO XALPA (AMPL) II,AZCAPOTZALCO,19.4739231003,-99.2150614781
2019-06-30,2019,3,621.61,51.0757142857,357.53,69.0677777778,994.11,58.4770588235,14.97,14.97,BAJO,SAN PEDRO XALPA (AMPL) II,AZCAPOTZALCO,19.4741177141,-99.2157155284
2019-06-30,2019,3,398.81,37.5807692308,488.55,44.3122222222,888.58,38.6339130435,1.22,1.22,BAJO,SAN PEDRO XALPA (AMPL) II,AZCAPOTZALCO,19.4742984525,-99.2163778105
2019-06-30,2019,3,746.04,74.165,296.66,57.3876923077,1075.64,59.7577777778,32.94,32.94,BAJO,SAN PEDRO XALPA (AMPL) II,AZCAPOTZALCO,19.474474968,-99.2170351777
2019-06-30,2019,3,400.19,35.2944444444,317.65,50.02375,726.08,38.2147368421,4.12,8.24,BAJO,SAN PEDRO XALPA (AMPL) II,AZCAPOTZALCO,19.4747948788,-99.2183644702
2019-06-30,2019,3,38.55,44.098,220.49,38.55,320.04,45.72,61,61,POPULAR,SAN PEDRO XALPA (AMPL) II,AZCAPOTZALCO,19.4754210756,-99.2206825628
2019-06-30,2019,3,76.26,18.6061666667,2232.74,76.26,2510.44,19.7672440945,33.5733333333,201.44,BAJO,SAN PEDRO XALPA (PBLO),AZCAPOTZALCO,19.4845335794,-99.2131512309
2019-06-30,2019,3,0,25.9819767442,4468.9,0,4509.77,26.0680346821,40.87,40.87,POPULAR,PEMEX PRADOS DEL ROSARIO (U HAB),AZCAPOTZALCO,19.5072285187,-99.2105859878
2019-06-30,2019,3,94.84,44.6307692308,580.2,31.6133333333,818.36,31.4753846154,14.332,143.32,BAJO,PROVIDENCIA,AZCAPOTZALCO,19.4946250866,-99.2121865541
2019-06-30,2019,3,294.2,22.9072268908,10903.84,49.0333333333,11198.04,23.1843478261,0,0,BAJO,SAN PEDRO XALPA (PBLO),AZCAPOTZALCO,19.4828524204,-99.2068559149
2019-06-30,2019,3,1207.93,43.7388888889,4723.8,60.3965,6168.99,46.037238806,39.5433333333,237.26,POPULAR,SAN  MIGUEL AMANTLA (PBLO),AZCAPOTZALCO,19.4743610567,-99.2050349452
2019-06-30,2019,3,70.16,161.45,968.7,70.16,1866.73,98.2489473684,68.9891666667,827.87,MEDIO,TEZOZOMOC,AZCAPOTZALCO,19.4899265396,-99.1984422997
2019-06-30,2019,3,65.94,34.12,614.16,32.97,680.1,32.3857142857,0,0,BAJO,SANTO DOMINGO (PBLO),AZCAPOTZALCO,19.4891353634,-99.1928518625
2019-06-30,2019,3,190.36,49.6445454545,1092.18,63.4533333333,1288.47,47.7211111111,2.965,5.93,BAJO,SANTIAGO AHUIZOTLA (PBLO),AZCAPOTZALCO,19.4727041216,-99.2093657189
2019-06-30,2019,3,0,22.9592682927,941.33,0,944.38,22.4852380952,3.05,3.05,BAJO,MIGUEL HIDALGO (U HAB),AZCAPOTZALCO,19.4932503307,-99.1988762242
2019-06-30,2019,3,65.88,0,0,65.88,82.16,20.54,8.14,16.28,BAJO,EL ROSARIO A (U HAB),AZCAPOTZALCO,19.5096255722,-99.2095246586
2019-06-30,2019,3,0,0,0,0,245.83,245.83,245.83,245.83,POPULAR,EL ROSARIO A (U HAB),AZCAPOTZALCO,19.5123862887,-99.2084478513
2019-06-30,2019,3,0,0,0,0,1614.66,1614.66,1614.66,1614.66,POPULAR,EL ROSARIO B (U HAB),AZCAPOTZALCO,19.5121778112,-99.1981775452
2019-06-30,2019,3,0,24.8202063016,66170.67,0,72501.9,26.1268108108,58.0846788991,6331.23,BAJO,EL ROSARIO B (U HAB),AZCAPOTZALCO,19.5108167751,-99.204214654
2019-06-30,2019,3,0,24.8202063016,66170.67,0,72501.9,26.1268108108,58.0846788991,6331.23,BAJO,EL ROSARIO B (U HAB),AZCAPOTZALCO,19.5108167751,-99.204214654
2019-06-30,2019,3,0,0,0,0,84.9,42.45,42.45,84.9,MEDIO,EL ROSARIO B (U HAB),AZCAPOTZALCO,19.5108167751,-99.204214654
2019-06-30,2019,3,0,0,0,0,84.9,42.45,42.45,84.9,MEDIO,EL ROSARIO B (U HAB),AZCAPOTZALCO,19.5108167751,-99.204214654
2019-06-30,2019,3,0,0,0,0,266.17,133.085,133.085,266.17,POPULAR,EL ROSARIO C (U HAB),AZCAPOTZALCO,19.5095810705,-99.2028757302
2019-06-30,2019,3,0,0,0,0,93.33,93.33,93.33,93.33,POPULAR,EL ROSARIO C (U HAB),AZCAPOTZALCO,19.5069079804,-99.2026936429
2019-06-30,2019,3,695.91,37.2392063492,2346.07,46.394,3186.59,38.3926506024,28.922,144.61,POPULAR,TEZOZOMOC,AZCAPOTZALCO,19.4922068036,-99.20019
2019-06-30,2019,3,6.64,34.79,34.79,6.64,364.04,45.505,53.7683333333,322.61,ALTO,TLALPAN CENTRO,TLALPAN,19.294114331,-99.1805666759
2019-06-30,2019,3,173.91,40.1329166667,963.19,57.97,1153.51,38.4503333333,5.47,16.41,BAJO,TEZOZOMOC,AZCAPOTZALCO,19.4864145227,-99.1972930419
2019-06-30,2019,3,214.26,25.1447222222,905.21,53.565,1129.76,26.899047619,5.145,10.29,BAJO,TEZOZOMOC,AZCAPOTZALCO,19.4875113981,-99.1965102337
2019-06-30,2019,3,195.73,25.9365306122,1270.89,48.9325,1553.18,26.3250847458,14.4266666667,86.56,POPULAR,TEZOZOMOC,AZCAPOTZALCO,19.4860719236,-99.1966131684
2019-06-30,2019,3,0,30.82125,246.57,0,270.36,30.04,23.79,23.79,BAJO,SAN ANTONIO (FRACC),AZCAPOTZALCO,19.4779448083,-99.2070969409
2019-06-30,2019,3,0,22.9493333333,344.24,0,363.76,22.735,19.52,19.52,BAJO,SAN ANTONIO (FRACC),AZCAPOTZALCO,19.478825022,-99.2073537084
2019-06-30,2019,3,0,0,0,0,356.78,178.39,178.39,356.78,POPULAR,EL ROSARIO C (U HAB),AZCAPOTZALCO,19.50631541,-99.2072521098
2019-06-30,2019,3,239.75,38.45,230.7,119.875,633.86,52.8216666667,40.8525,163.41,BAJO,PROVIDENCIA,AZCAPOTZALCO,19.4949717886,-99.2106369349
2019-06-30,2019,3,153.31,41.5132432432,1535.99,38.3275,1716.14,39.9102325581,13.42,26.84,BAJO,SANTIAGO AHUIZOTLA (PBLO),AZCAPOTZALCO,19.4761096762,-99.2115911681
2019-06-30,2019,3,0,0,0,0,1430,476.666666667,476.666666667,1430,POPULAR,FRANCISCO VILLA (U HAB),AZCAPOTZALCO,19.4979159455,-99.2037584269
2019-06-30,2019,3,140.92,26.8911111111,242.02,46.9733333333,476.27,36.6361538462,93.33,93.33,POPULAR,FRANCISCO VILLA (U HAB),AZCAPOTZALCO,19.4971905424,-99.2038057808
2019-06-30,2019,3,39.67,30.2666666667,272.4,19.835,939.53,62.6353333333,156.865,627.46,ALTO,SAN JUAN TLIHUACA (PBLO),AZCAPOTZALCO,19.4929895856,-99.2035761332
2019-06-30,2019,3,80.52,67.24,739.64,26.84,822.1,51.38125,0.97,1.94,POPULAR,SANTIAGO AHUIZOTLA (PBLO),AZCAPOTZALCO,19.4782710504,-99.2124795176
2019-06-30,2019,3,262.24,23.6836842105,2699.94,65.56,2989.39,24.9115833333,13.605,27.21,BAJO,SANTIAGO AHUIZOTLA (PBLO),AZCAPOTZALCO,19.4740080059,-99.2136170317
2019-06-30,2019,3,367.62,49.887012987,3841.3,91.905,4319.16,51.4185714286,36.7466666667,110.24,POPULAR,SAN JUAN TLIHUACA (PBLO),AZCAPOTZALCO,19.4931465644,-99.2013831712
2019-06-30,2019,3,269.65,0,0,53.93,290.27,48.3783333333,20.62,20.62,POPULAR,SAN JUAN TLIHUACA (PBLO),AZCAPOTZALCO,19.4935554828,-99.2053978035
2019-06-30,2019,3,569.22,43.1640366972,4704.88,51.7472727273,5383.46,41.732248062,12.1511111111,109.36,POPULAR,SANTIAGO AHUIZOTLA (PBLO),AZCAPOTZALCO,19.473447969,-99.2122873911
2019-06-30,2019,3,83.98,16.74125,133.93,83.98,240.44,24.044,22.53,22.53,BAJO,SAN FRANCISCO TETECALA (PBLO),AZCAPOTZALCO,19.4809047847,-99.1906661172
2019-06-30,2019,3,226.05,42.1888235294,717.21,56.5125,1497.16,51.6262068966,69.2375,553.9,BAJO,SAN FRANCISCO TETECALA (PBLO),AZCAPOTZALCO,19.4794987729,-99.1911999772
2019-06-30,2019,3,232.77,34.6933333333,312.24,46.554,574.92,38.328,29.91,29.91,BAJO,SANTIAGO AHUIZOTLA (PBLO),AZCAPOTZALCO,19.4739646055,-99.2075311701
2019-06-30,2019,3,115.89,63.4074193548,1965.63,115.89,2251.1,62.5305555556,42.395,169.58,BAJO,SAN MARTIN XOCHINAHUAC (PBLO),AZCAPOTZALCO,19.5009919231,-99.1968021005
2019-06-30,2019,3,53.08,36.1966666667,108.59,53.08,161.67,32.334,0,0,BAJO,SAN MARTIN XOCHINAHUAC (PBLO),AZCAPOTZALCO,19.4981176224,-99.1936733071
2019-06-30,2019,3,543.04,29.45,559.55,77.5771428571,1129.43,40.3367857143,13.42,26.84,BAJO,SAN MARTIN XOCHINAHUAC (PBLO),AZCAPOTZALCO,19.4985873449,-99.1939570263
2019-06-30,2019,3,0,0,0,0,248.27,248.27,248.27,248.27,POPULAR,SAN MARTIN XOCHINAHUAC (PBLO),AZCAPOTZALCO,19.4988411948,-99.1948376853
2019-06-30,2019,3,85.38,34.77,104.31,28.46,190.66,27.2371428571,0.97,0.97,BAJO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1921906403,-99.0200189025
2019-06-30,2019,3,35.32,31.86125,254.89,17.66,311.56,28.3236363636,21.35,21.35,MEDIO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1895293957,-99.0219385673
2019-06-30,2019,3,121.99,12.82,102.56,40.6633333333,297.71,22.9007692308,36.58,73.16,MEDIO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1905028238,-99.0226676863
2019-06-30,2019,3,21.04,16.026,80.13,21.04,108.49,15.4985714286,7.32,7.32,BAJO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1960434871,-99.0222120579
2019-06-30,2019,3,276.83,23.6533333333,70.96,39.5471428571,389.3,35.3909090909,41.51,41.51,BAJO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1932971602,-99.0232723874
2019-06-30,2019,3,181.33,24.8133333333,74.44,36.266,280.31,25.4827272727,8.18,24.54,MEDIO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1924380434,-99.0241545211
2019-06-30,2019,3,19.11,35.38,35.38,9.555,438.18,73.03,127.896666667,383.69,MEDIO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1915314617,-99.0242185236
2019-06-30,2019,3,29.57,12.3533333333,74.12,14.785,129.92,14.4355555556,26.23,26.23,MEDIO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1933644118,-99.024862733
2019-06-30,2019,3,0,0,0,0,0,0,0,0,BAJO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1961661827,-99.0246489503
2019-06-30,2019,3,117.27,24.54,245.4,29.3175,363.04,24.2026666667,0.37,0.37,MEDIO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1916098566,-99.0258139795
2019-06-30,2019,3,115.91,31.476,157.38,38.6366666667,319.65,35.5166666667,46.36,46.36,MEDIO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1944403966,-99.0267189229
2019-06-30,2019,3,0,0,0,0,321.47,321.47,321.47,321.47,MEDIO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1953567308,-99.0263237482
2019-06-30,2019,3,36,26.8822222222,241.94,36,422.51,38.41,144.57,144.57,BAJO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1897753462,-99.0287177424
2019-06-30,2019,3,0,0,0,0,18.3,18.3,18.3,18.3,BAJO,VILLA MILPA ALTA (PBLO),MILPA ALTA,19.1938337276,-99.0283780983
2019-06-30,2019,3,144.69,21.306,106.53,24.115,251.22,20.935,0,0,BAJO,SAN ANTONIO TECOMITL (PBLO),MILPA ALTA,19.2248682043,-98.9945182182
2019-06-30,2019,3,8.54,20.6741666667,248.09,8.54,256.63,17.1086666667,0,0,BAJO,SAN ANTONIO TECOMITL (PBLO),MILPA ALTA,19.2140230743,-98.9957549993
